code,name,market,market_cap_krw,market_cap_100m
530056,삼성 인버스 2X 금 선물 ETN(H),코스피,5500000000,55
530061,삼성 레버리지 은 선물 ETN(H),코스피,188400000000,1884
530062,삼성 인버스 2X 은 선물 ETN(H),코스피,4600000000,46
530063,삼성 레버리지 구리 선물 ETN(H),코스피,20900000000,209
530064,삼성 인버스 2X 구리 선물 ETN(H),코스피,13500000000,135
550062,N2 레버리지 금 선물 ETN(H),코스피,101500000000,1015
550063,N2 인버스 레버리지 금 선물 ETN(H),코스피,2900000000,29
550064,N2 레버리지 은 선물 ETN(H),코스피,73500000000,735
550069,N2 레버리지 구리 선물 ETN(H),코스피,20500000000,205
550070,N2 인버스 레버리지 구리 선물 ETN(H),코스피,6500000000,65
550082,N2 KIS CD금리투자 ETN,코스피,770100000000,7701
550084,N2 코스피 200 TR ETN,코스피,49800000000,498
550085,N2 코스닥 150 TR ETN,코스피,29100000000,291
550087,N2 선진국 1등주 ETN,코스피,21000000000,210
550088,N2 월간 레버리지 선진국 1등주 ETN,코스피,19300000000,193
550089,N2 월간 레버리지 코스피 200 선물 ETN,코스피,91000000000,910
550091,N2 방위산업 Top5 ETN,코스피,101200000000,1012
550092,N2 월간 레버리지 방위산업 Top5 ETN,코스피,269000000000,2690
550093,N2 전력인프라 Top5 ETN,코스피,67100000000,671
550095,N2 레버리지 국채10년 ETN,코스피,9400000000,94
550096,N2 레버리지 국채30년 ETN,코스피,7900000000,79
550097,N2 레버리지 코스닥150 선물 ETN,코스피,40300000000,403
550098,N2 인버스 2X 코스닥150 선물 ETN,코스피,6100000000,61
550099,N2 레버리지 천연가스 선물 ETN,코스피,16300000000,163
550100,N2 인버스 2X 천연가스 선물 ETN,코스피,9300000000,93
550041,N2 미국 IT TOP5 ETN(H),코스피,34200000000,342
550043,N2 인버스 레버리지 WTI원유 선물 ETN(H),코스피,3200000000,32
570047,한투 FTSE100 ETN,코스피,27900000000,279
570050,한투 S&P500 선물 ETN,코스피,125800000000,1258
570051,한투 나스닥 100 ETN,코스피,138300000000,1383
570054,한투 레버리지 유로스탁스50 ETN(H) B,코스피,22000000000,220
570055,한투 금 선물 ETN,코스피,34200000000,342
570056,한투 인버스 금 선물 ETN,코스피,5900000000,59
570057,한투 은 선물 ETN,코스피,37000000000,370
570058,한투 인버스 은 선물 ETN,코스피,3200000000,32
570059,한투 레버리지 금 선물 ETN,코스피,133400000000,1334
570060,한투 인버스 2X 금 선물 ETN,코스피,3800000000,38
570061,한투 레버리지 은 선물 ETN,코스피,95600000000,956
570063,한투 베트남 VN30 선물 ETN(H),코스피,14200000000,142
570064,한투 인버스 베트남 VN30 선물 ETN(H),코스피,6400000000,64
570065,한투 레버리지 베트남 VN30 선물 ETN(H),코스피,29800000000,298
570066,한투 인버스 2X 베트남 VN30 선물 ETN(H),코스피,6200000000,62
570069,한투 레버리지 플래티넘 선물 ETN,코스피,51400000000,514
570070,한투 인버스 2X 플래티넘 선물 ETN,코스피,1700000000,17
570071,한투 구리 선물 ETN,코스피,16800000000,168
570072,한투 레버리지 구리 선물 ETN,코스피,26500000000,265
570073,한투 인버스 2X 구리 선물 ETN,코스피,8300000000,83
570074,한투 S&P 유럽탄소배출권 선물 ETN(H),코스피,10000000000,100
570081,한투 레버리지 코스닥150선물 ETN,코스피,57200000000,572
570082,한투 인버스 2X 코스닥150선물 ETN,코스피,33400000000,334
570085,한투 블룸버그 인도네시아 대표원자재 ETN,코스피,12800000000,128
570090,한투 KIS CD금리투자 ETN,코스피,330100000000,3301
570091,한투 인버스 유로스탁스50 ETN(H) C,코스피,7100000000,71
570092,한투 인버스 2X 유로스탁스50 ETN(H) B,코스피,8700000000,87
570093,한투 레버리지 천연가스 선물 ETN B,코스피,28400000000,284
570094,한투 일본 엔선물 ETN C,코스피,9500000000,95
570095,한투 레버리지 일본 엔선물 ETN C,코스피,8000000000,80
570096,한투 인버스 2X 일본 엔선물 ETN,코스피,10500000000,105
570097,한투 S&P 엔달러 선물 ETN(H),코스피,7900000000,79
570098,한투 S&P 레버리지 엔달러 선물 ETN(H),코스피,6100000000,61
570099,한투 S&P 인버스 2X 엔달러 선물 ETN(H),코스피,14700000000,147
570100,한투 일본종합상사TOP5 ETN,코스피,70000000000,700
570101,한투 인버스 나스닥100 ETN B,코스피,9000000000,90
570102,한투 레버리지 나스닥100 ETN B,코스피,28100000000,281
570103,한투 인버스2X 나스닥100 ETN B,코스피,65500000000,655
570104,한투 일본니케이225선물 ETN(H),코스피,42500000000,425
570105,한투 인버스일본니케이225선물 ETN(H),코스피,18600000000,186
570106,한투 레버리지일본니케이225선물 ETN(H),코스피,87600000000,876
570107,한투 인버스2X일본니케이225선물 ETN(H),코스피,17300000000,173
570108,한투 레버리지국채30년 ETN,코스피,7800000000,78
570109,한투 레버리지미국채30년 ETN,코스피,9100000000,91
570110,한투 3X레버리지국채30년 ETN,코스피,5800000000,58
570111,한투 3X레버리지미국채30년 ETN,코스피,9000000000,90
570114,한투 S&P500 VIX S/T선물 ETN(H) B,코스피,15100000000,151
570115,한투 인버스0.5X S&P500 VIX S/T선물 ETN B,코스피,18900000000,189
570116,한투 블룸버그레버리지WTI원유선물 ETN B,코스피,114300000000,1143
570117,한투 블룸버그인버스2XWTI원유선물 ETN B,코스피,9300000000,93
570118,한투 인버스2X천연가스선물 ETN B,코스피,34800000000,348
570119,한투 인버스2X은선물 ETN,코스피,36100000000,361
570019,한투 코스피 양매도 5% OTM ETN,코스피,98600000000,986
570029,한투 코스피 양매도 3% OTM ETN,코스피,30100000000,301
570022,한투 레버리지 S&P500 선물 ETN(H),코스피,223500000000,2235
570023,한투 인버스 2X S&P500 선물 ETN(H),코스피,4400000000,44
580016,KB 레버리지 S&P 500 선물 ETN(H),코스피,81900000000,819
580017,KB 인버스 2X S&P 500 선물 ETN,코스피,5000000000,50
580019,KB 인버스 2X 항셍테크 선물 ETN,코스피,11900000000,119
580020,KB 천연가스 선물 ETN(H),코스피,38900000000,389
580021,KB 인버스 천연가스 선물 ETN,코스피,50100000000,501
580022,KB 레버리지 금 선물 ETN(H),코스피,51600000000,516
580023,KB 인버스 2X 금 선물 ETN(H),코스피,1500000000,15
580026,KB S&P 레버리지 은 선물 ETN(H),코스피,37200000000,372
580032,KB 레버리지 구리 선물 ETN(H),코스피,10500000000,105
580033,KB 인버스 2X 구리 선물 ETN(H),코스피,3300000000,33
580034,KB 레버리지 FANG 플러스 ETN(H),코스피,33500000000,335
580035,KB S&P 유럽탄소배출권 선물 ETN(H),코스피,7500000000,75
580039,KB 레버리지 KOSPI 200 선물 ETN,코스피,67300000000,673
580040,KB 인버스 2X KOSPI 200 선물 ETN,코스피,7200000000,72
580043,KB 레버리지 KOSDAQ 150 선물 ETN,코스피,28400000000,284
580044,KB 인버스 2X KOSDAQ 150 선물 ETN,코스피,5000000000,50
580047,KB 레버리지 항셍테크 선물 ETN(H) B,코스피,15600000000,156
580048,KB 차이나 대형주 CSI 300 ETN,코스피,27300000000,273
580049,KB 차이나 중형주 CSI 500 ETN,코스피,30400000000,304
580050,KB 차이나 과창판 STAR 50 ETN,코스피,14000000000,140
580051,KB 레버리지 밀 선물 ETN,코스피,12200000000,122
580052,KB 인버스 2X 밀 선물 ETN,코스피,17800000000,178
580053,KB 레버리지 콩 선물 ETN,코스피,8800000000,88
580054,KB 인버스 2X 콩 선물 ETN,코스피,13300000000,133
580055,KB 블룸버그 레버리지 천연가스 선물 ETN,코스피,11000000000,110
580056,KB 일본 로보틱스 TOP 10 ETN,코스피,47800000000,478
580057,KB 일본 컨슈머 TOP 10 ETN,코스피,27100000000,271
580058,KB KIS CD금리투자 ETN,코스피,690300000000,6903
580059,KB 미국채 10년 ETN,코스피,11700000000,117
580060,KB 레버리지 미국채 10년 ETN,코스피,11400000000,114
580061,KB 미국채 30년 ETN,코스피,10700000000,107
580062,KB 레버리지 미국채 30년 ETN,코스피,9400000000,94
580063,KB 레버리지 미국채 10년 선물 ETN,코스피,10800000000,108
580064,KB 인버스 2X 미국채 10년 선물 ETN,코스피,10600000000,106
580065,KB 코스닥 150 TR ETN,코스피,15000000000,150
580066,KB 인도 대형 성장주 Select 5 ETN,코스피,19600000000,196
580067,KB 인도 디지털 Select 5 ETN,코스피,18400000000,184
580068,KB S&P 레버리지 WTI원유 선물 ETN B,코스피,57200000000,572
580069,KB S&P 인버스 2X WTI원유 선물 ETN B,코스피,28400000000,284
580070,KB 레버리지 2차전지 TOP 10 TR ETN,코스피,25500000000,255
580071,KB 인버스 2X 천연가스 선물 ETN B,코스피,17400000000,174
580072,KB 화웨이 밸류체인 ETN,코스피,23700000000,237
580073,KB 레버리지 화웨이 밸류체인 ETN,코스피,25800000000,258
580074,KB BYD 밸류체인 ETN,코스피,23000000000,230
580075,KB 레버리지 BYD 밸류체인 ETN,코스피,25200000000,252
580076,KB 레버리지 미국 나스닥 100 TR ETN B,코스피,40600000000,406
580077,KB 인버스 2X 미국 나스닥 100 TR ETN B,코스피,59700000000,597
580078,KB 은 선물 ETN,코스피,9200000000,92
580079,KB 레버리지 은 선물 ETN,코스피,15900000000,159
580080,KB 인버스 은 선물 ETN,코스피,11200000000,112
580081,KB 인버스 2X 은 선물 ETN,코스피,38500000000,385
580010,KB Wise 분할매매 ETN,코스피,73000000000,730
610001,메리츠 인플레이션 국채 ETN,코스피,24400000000,244
610003,메리츠 미국 인플레이션 국채 ETN(H),코스피,18500000000,185
610007,메리츠 국채30년 ETN,코스피,40000000000,400
610008,메리츠 레버리지 국채30년 ETN,코스피,20700000000,207
610009,메리츠 인버스 국채30년 ETN,코스피,13700000000,137
610012,메리츠 레버리지 금 선물 ETN(H),코스피,102100000000,1021
610013,메리츠 인버스 2X 금 선물 ETN(H),코스피,3000000000,30
610018,메리츠 국채10년 ETN,코스피,20700000000,207
610020,메리츠 인버스 국채10년 ETN,코스피,11400000000,114
610022,메리츠 미국채10년 ETN(H),코스피,25800000000,258
610023,메리츠 레버리지 미국채10년 ETN(H),코스피,6300000000,63
610024,메리츠 인버스 미국채10년 ETN(H),코스피,13100000000,131
610025,메리츠 인버스 2X 미국채10년 ETN(H),코스피,15200000000,152
610028,메리츠 레버리지 구리 선물 ETN(H),코스피,21100000000,211
610029,메리츠 인버스 2X 구리 선물 ETN(H),코스피,6500000000,65
610030,메리츠 S&P 유럽탄소배출권 선물 ETN(H),코스피,10000000000,100
610034,메리츠 대표 농산물 선물 ETN(H),코스피,8900000000,89
610035,메리츠 레버리지 대표 농산물 선물 ETN(H),코스피,11600000000,116
610036,메리츠 인버스 2X 대표 농산물 선물 ETN(H),코스피,23000000000,230
610037,메리츠 미국채30년 ETN(H),코스피,105600000000,1056
610038,메리츠 레버리지 미국채30년 ETN(H),코스피,46000000000,460
610039,메리츠 인버스 미국채30년 ETN(H),코스피,14100000000,141
610040,메리츠 인버스 2X 미국채30년 ETN(H),코스피,16500000000,165
610045,메리츠 국채3년 ETN,코스피,11300000000,113
610047,메리츠 인버스 국채3년 ETN,코스피,21100000000,211
610049,메리츠 국채5년 ETN,코스피,11500000000,115
610051,메리츠 인버스 국채5년 ETN,코스피,10400000000,104
610055,메리츠 3X 레버리지 국채3년 ETN,코스피,11000000000,110
610056,메리츠 인버스 3X 국채3년 ETN,코스피,10000000000,100
610057,메리츠 3X 레버리지 국채5년 ETN,코스피,10700000000,107
610058,메리츠 인버스 3X 국채5년 ETN,코스피,10200000000,102
610059,메리츠 3X 레버리지 국채10년 ETN,코스피,9900000000,99
610060,메리츠 인버스 3X 국채10년 ETN,코스피,10000000000,100
610061,메리츠 3X 레버리지 국채30년 ETN,코스피,82400000000,824
610062,메리츠 인버스 3X 국채30년 ETN,코스피,8500000000,85
610063,메리츠 KIS CD금리투자 ETN,코스피,1312000000000,13120
610064,메리츠 KAP 통안채 6개월 ETN,코스피,32700000000,327
610066,메리츠 KAP 통안채 3개월 ETN,코스피,65300000000,653
610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,코스피,7300000000,73
610068,메리츠 KAP 일본 엔화 ETN,코스피,10500000000,105
610069,메리츠 KAP 레버리지 일본 엔화 ETN,코스피,29600000000,296
610070,메리츠 KAP 인버스 2X 일본 엔화 ETN,코스피,10300000000,103
610071,메리츠 KAP 중국 위안화 ETN,코스피,12800000000,128
610072,메리츠 KAP 레버리지 중국 위안화 ETN,코스피,14900000000,149
610073,메리츠 KAP 인버스 2X 중국 위안화 ETN,코스피,7200000000,72
610074,메리츠 미국채10년 ETN,코스피,12100000000,121
610075,메리츠 3X 레버리지 미국채10년 ETN,코스피,36400000000,364
610076,메리츠 인버스 3X 미국채10년 ETN,코스피,9700000000,97
610077,메리츠 미국채30년 ETN,코스피,11400000000,114
610078,메리츠 3X 레버리지 미국채30년 ETN,코스피,56300000000,563
610079,메리츠 인버스 3X 미국채30년 ETN,코스피,10100000000,101
610080,메리츠 멕시코 페소화 ETN,코스피,13500000000,135
610081,메리츠 레버리지 멕시코 페소화 ETN,코스피,16900000000,169
610082,메리츠 인도 루피화 ETN,코스피,10800000000,108
610083,메리츠 레버리지 인도 루피화 ETN,코스피,10900000000,109
610084,메리츠 미국채30년 스트립 ETN(H),코스피,9300000000,93
610085,메리츠 레버리지 미국채30년 스트립 ETN(H),코스피,23300000000,233
610086,메리츠 인버스2X 미국채30년 스트립 ETN(H),코스피,10500000000,105
610087,메리츠 솔랙티브 WTI원유 선물 ETN(H),코스피,17700000000,177
610088,메리츠 솔랙티브 2X WTI원유 선물 ETN(H),코스피,53500000000,535
610089,메리츠 솔랙티브 -2X WTI원유 선물 ETN(H),코스피,18400000000,184
610090,메리츠 일본 국채 10년 ETN,코스피,9600000000,96
610091,메리츠 3X 레버리지 일본 국채 10년 ETN,코스피,8700000000,87
610092,메리츠 인버스 일본 국채 10년 ETN,코스피,10400000000,104
610093,메리츠 인버스 3X 일본 국채 10년 ETN,코스피,11200000000,112
610094,메리츠 천연가스 선물 ETN(H),코스피,9900000000,99
610095,메리츠 2X 천연가스 선물 ETN(H),코스피,14000000000,140
610096,메리츠 -2X 천연가스 선물 ETN(H),코스피,9300000000,93
610097,메리츠 미국채30년스트립 커버드콜 ETN(H),코스피,9500000000,95
610098,메리츠 미국채30년 풋라이트 ETN(H),코스피,9900000000,99
610099,메리츠 은 선물 ETN(H),코스피,8700000000,87
610100,메리츠 2X 은 선물 ETN(H),코스피,15100000000,151
610101,메리츠 -2X 은 선물 ETN(H),코스피,34400000000,344
700011,하나 레버리지 옥수수 선물 ETN(H),코스피,9600000000,96
700012,하나 인버스 2X 옥수수 선물 ETN(H),코스피,23400000000,234
700013,하나 레버리지 콩 선물 ETN(H),코스피,24700000000,247
700014,하나 인버스 2X 콩 선물 ETN(H),코스피,11100000000,111
700017,하나 레버리지 코스닥150 선물 ETN,코스피,57400000000,574
700018,하나 인버스 2X 코스닥150 선물 ETN,코스피,1700000000,17
700022,하나 Solactive US Tech Top 10 ETN(H),코스피,55400000000,554
700023,하나 Solactive 2X US Tech Top 10 ETN(H),코스피,113600000000,1136
700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,코스피,4400000000,44
700026,하나 CD금리투자 ETN,코스피,1274600000000,12746
700027,하나 반도체 ETN,코스피,30700000000,307
700028,하나 레버리지 반도체 ETN,코스피,540100000000,5401
700029,하나 S&P 레버리지 WTI원유 선물 ETN B,코스피,56900000000,569
700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,코스피,4600000000,46
700031,하나 레버리지 천연가스 선물 ETN(H),코스피,13900000000,139
700032,하나 인버스 2X 천연가스 선물 ETN(H),코스피,9100000000,91
700033,하나 K방산TOP10 ETN,코스피,13100000000,131
700034,하나 레버리지 K방산TOP10 ETN,코스피,43300000000,433
700035,하나 인버스 2X K방산TOP10 ETN,코스피,7400000000,74
700036,하나 인버스 2X 반도체 ETN,코스피,13400000000,134
760004,키움 인버스 미국달러선물 ETN,코스피,24200000000,242
760005,키움 INDXX 미국테크탑10 ETN,코스피,32500000000,325
760006,키움 KPOP ETN,코스피,11000000000,110
760007,키움 코스피 200 TR ETN,코스피,100100000000,1001
760008,키움 코스닥 150 TR ETN,코스피,28600000000,286
760009,키움 CD금리투자 ETN,코스피,976500000000,9765
760010,키움 2차전지산업 ETN,코스피,6600000000,66
760011,키움 레버리지 2차전지산업 ETN,코스피,141800000000,1418
760012,키움 반도체TOP10 ETN,코스피,18600000000,186
760013,키움 레버리지 반도체TOP10 ETN,코스피,442500000000,4425
760014,키움 바이오TOP10 ETN,코스피,7900000000,79
760015,키움 레버리지 바이오TOP10 ETN,코스피,9900000000,99
760016,키움 레버리지 조선TOP10 ETN,코스피,121800000000,1218
760017,키움 조선TOP10 ETN,코스피,20100000000,201
760018,키움 미국달러선물 ETN B,코스피,65100000000,651
760019,키움 리츠부동산인프라 ETN,코스피,11500000000,115
760020,키움 레버리지 리츠부동산인프라 ETN,코스피,12800000000,128
760021,키움 코스피200 선물 달러노출 ETN,코스피,15700000000,157
760022,키움 K방산 TOP5 ETN,코스피,27800000000,278
760023,키움 레버리지 K방산 TOP5 ETN,코스피,33500000000,335
760024,키움 인버스 2X K방산 TOP5 ETN,코스피,3500000000,35
760025,키움 전력 TOP5 ETN,코스피,7100000000,71
760026,키움 레버리지 전력 TOP5 ETN,코스피,9900000000,99
760027,키움 인버스 2X 전력 TOP5 ETN,코스피,8500000000,85
760028,키움 인버스 2X 반도체TOP10 ETN,코스피,6700000000,67
900140,엘브이엠씨홀딩스,코스피,273800000000,2738
900110,이스트아시아홀딩스,코스닥,22100000000,221
900270,헝셩그룹,코스닥,33700000000,337
900260,로스웰,코스닥,76700000000,767
900290,GRT,코스닥,547400000000,5474
900300,오가닉티코스메틱,코스닥,30900000000,309
900310,컬러레이,코스닥,31000000000,310
900340,윙입푸드,코스닥,33900000000,339
0001A0,덕양에너젠,코스닥,460600000000,4606
000250,삼천당제약,코스닥,17030100000000,170301
000440,중앙에너비스,코스닥,195800000000,1958
0004V0,엔비알모션,코스닥,189900000000,1899
0004Y0,디비금융제14호스팩,코스닥,11100000000,111
0007C0,아크릴,코스닥,367800000000,3678
0008Z0,에스엔시스,코스닥,283100000000,2831
0009K0,에임드바이오,코스닥,4139000000000,41390
001000,신라섬유,코스닥,48400000000,484
0010V0,제이피아이헬스케어,코스닥,62000000000,620
0011A0,액스비스,코스닥,269700000000,2697
0013V0,삼진식품,코스닥,86300000000,863
001540,안국약품,코스닥,103400000000,1034
0015G0,그린광학,코스닥,440600000000,4406
0015N0,아로마티카,코스닥,126400000000,1264
0015S0,페스카로,코스닥,166400000000,1664
001810,무림SP,코스닥,30100000000,301
001840,이화공영,코스닥,36000000000,360
002230,피에스텍,코스닥,198300000000,1983
002290,삼일기업공사,코스닥,48600000000,486
002680,한탑,코스닥,25100000000,251
002800,신신제약,코스닥,85100000000,851
003100,선광,코스닥,140300000000,1403
003310,대주산업,코스닥,140300000000,1403
003380,하림지주,코스닥,1675600000000,16756
0037T0,KB제32호스팩,코스닥,12900000000,129
003800,에이스침대,코스닥,371500000000,3715
0041B0,교보18호스팩,코스닥,10500000000,105
0041J0,엘에스스팩1호,코스닥,8300000000,83
0041L0,하나35호스팩,코스닥,12200000000,122
0044K0,삼성스팩10호,코스닥,15500000000,155
004590,한국가구,코스닥,71000000000,710
004650,창해에탄올,코스닥,88500000000,885
004780,대륙제관,코스닥,60500000000,605
005160,동국산업,코스닥,153500000000,1535
005290,동진쎄미켐,코스닥,2555300000000,25553
0054V0,엔에이치스팩32호,코스닥,12900000000,129
005670,푸드웰,코스닥,58100000000,581
005710,대원산업,코스닥,261100000000,2611
005860,한일사료,코스닥,179900000000,1799
005990,매일홀딩스,코스닥,147700000000,1477
006050,국영지앤엠,코스닥,46100000000,461
006140,피제이전자,코스닥,101700000000,1017
006620,동구바이오제약,코스닥,154800000000,1548
006730,서부T&D,코스닥,966800000000,9668
0068Y0,비엔케이제3호스팩,코스닥,8800000000,88
006910,보성파워텍,코스닥,595500000000,5955
006920,모헨즈,코스닥,72100000000,721
0071M0,삼성스팩11호,코스닥,11800000000,118
0072Z0,KB제33호스팩,코스닥,15800000000,158
007330,푸른저축은행,코스닥,171900000000,1719
007370,진양제약,코스닥,64400000000,644
007390,네이처셀,코스닥,1187500000000,11875
007530,와이엠,코스닥,54200000000,542
007680,대원,코스닥,56400000000,564
007720,소노스퀘어,코스닥,52000000000,520
007770,한일화학,코스닥,27500000000,275
007820,에스엠코어,코스닥,107200000000,1072
008290,원풍물산,코스닥,15000000000,150
0082N0,카나프테라퓨틱스,코스닥,852500000000,8525
008370,원풍,코스닥,58700000000,587
008470,부스타,코스닥,30900000000,309
008830,대동기어,코스닥,181500000000,1815
0088D0,메리츠제1호스팩,코스닥,12900000000,129
0091W0,신영스팩11호,코스닥,12600000000,126
009300,삼아제약,코스닥,101100000000,1011
0093G0,미래에셋비전스팩8호,코스닥,12900000000,129
009520,포스코엠텍,코스닥,748700000000,7487
009620,삼보산업,코스닥,26300000000,263
0096B0,삼성스팩12호,코스닥,13300000000,133
0096D0,미래에셋비전스팩9호,코스닥,11100000000,111
009730,이렘,코스닥,37600000000,376
009780,엠에스씨,코스닥,125100000000,1251
0097F0,미래에셋비전스팩10호,코스닥,13100000000,131
0098T0,교보19호스팩,코스닥,11200000000,112
0099W0,미래에셋비전스팩11호,코스닥,14100000000,141
0099X0,IBKS제25호스팩,코스닥,12900000000,129
010170,대한광통신,코스닥,951600000000,9516
0101C0,하나36호스팩,코스닥,15600000000,156
010240,흥국,코스닥,61300000000,613
010280,아이티센엔텍,코스닥,73000000000,730
010470,오리콤,코스닥,70100000000,701
0105P0,유진스팩12호,코스닥,11500000000,115
011040,경동제약,코스닥,167400000000,1674
011080,형지I&C,코스닥,21000000000,210
011320,유니크,코스닥,74800000000,748
011370,서한,코스닥,105500000000,1055
011560,세보엠이씨,코스닥,180400000000,1804
0115H0,삼성스팩13호,코스닥,15100000000,151
012210,삼미금속,코스닥,366400000000,3664
012340,뉴인텍,코스닥,19400000000,194
012620,원일특강,코스닥,38000000000,380
012700,리드코프,코스닥,94000000000,940
012790,신일제약,코스닥,72300000000,723
012860,모베이스전자,코스닥,287800000000,2878
013030,하이록코리아,코스닥,424200000000,4242
013120,동원개발,코스닥,260600000000,2606
013310,아진산업,코스닥,125000000000,1250
013720,THE CUBE&,코스닥,52800000000,528
013810,스페코,코스닥,41800000000,418
013990,아가방컴퍼니,코스닥,164300000000,1643
014100,메디앙스,코스닥,19600000000,196
014190,원익큐브,코스닥,63400000000,634
014470,부방,코스닥,80800000000,808
014570,고려제약,코스닥,43600000000,436
014620,성광벤드,코스닥,873700000000,8737
014940,오리엔탈정공,코스닥,334100000000,3341
014950,삼익제약,코스닥,109500000000,1095
014970,삼륭물산,코스닥,92000000000,920
015710,코콤,코스닥,67500000000,675
015750,성우하이텍,코스닥,782400000000,7824
016100,리더스코스메틱,코스닥,30400000000,304
016250,SGC E&C,코스닥,87600000000,876
016600,큐캐피탈,코스닥,49600000000,496
016670,디모아,코스닥,31900000000,319
016790,현대사료,코스닥,187300000000,1873
016920,카스,코스닥,24900000000,249
017000,신원종합개발,코스닥,33900000000,339
017250,인터엠,코스닥,21700000000,217
017480,삼현철강,코스닥,70700000000,707
017510,세명전기,코스닥,143200000000,1432
017650,대림제지,코스닥,78000000000,780
017890,한국알콜,코스닥,234900000000,2349
018000,유니슨,코스닥,287800000000,2878
018120,진로발효,코스닥,117400000000,1174
018290,브이티,코스닥,510500000000,5105
018310,삼목에스폼,코스닥,274700000000,2747
018620,우진비앤지,코스닥,19400000000,194
018680,서울제약,코스닥,32100000000,321
018700,바른손,코스닥,18900000000,189
019010,베뉴지,코스닥,219100000000,2191
019210,와이지-원,코스닥,482400000000,4824
019540,일지테크,코스닥,85900000000,859
019550,SBI인베스트먼트,코스닥,108100000000,1081
019570,플루토스,코스닥,25900000000,259
019660,글로본,코스닥,33800000000,338
019770,서연탑메탈,코스닥,45300000000,453
019990,에너토크,코스닥,89000000000,890
020180,대신정보통신,코스닥,39000000000,390
020400,대동금속,코스닥,21100000000,211
020710,시공테크,코스닥,77700000000,777
021040,대호특수강,코스닥,26700000000,267
021045,대호특수강우,코스닥,2300000000,23
021080,에이티넘인베스트,코스닥,148800000000,1488
021320,KCC건설,코스닥,133100000000,1331
021650,한국큐빅,코스닥,37400000000,374
021880,메이슨캐피탈,코스닥,49900000000,499
022220,티케이지애강,코스닥,28300000000,283
023160,태광,코스닥,745000000000,7450
023410,유진기업,코스닥,331700000000,3317
023440,제이스코홀딩스,코스닥,60900000000,609
023600,삼보판지,코스닥,155900000000,1559
023760,한국캐피탈,코스닥,312100000000,3121
023770,플레이위드,코스닥,25500000000,255
023790,동일스틸럭스,코스닥,23400000000,234
023900,풍국주정,코스닥,126500000000,1265
023910,대한약품,코스닥,174900000000,1749
024060,흥구석유,코스닥,354800000000,3548
024120,KB오토시스,코스닥,41500000000,415
024740,한일단조,코스닥,105900000000,1059
024800,유성티엔에스,코스닥,137100000000,1371
024830,세원물산,코스닥,93500000000,935
024840,KBI메탈,코스닥,75100000000,751
024850,HLB이노베이션,코스닥,574400000000,5744
024880,케이피에프,코스닥,122500000000,1225
024910,경창산업,코스닥,65200000000,652
024940,PN풍년,코스닥,46600000000,466
024950,삼천리자전거,코스닥,54700000000,547
025320,시노펙스,코스닥,546500000000,5465
025440,DH오토웨어,코스닥,43700000000,437
025550,한국선재,코스닥,86900000000,869
025770,한국정보통신,코스닥,296600000000,2966
025870,신라에스지,코스닥,17300000000,173
025880,케이씨피드,코스닥,50000000000,500
025900,동화기업,코스닥,483800000000,4838
025950,동신건설,코스닥,126300000000,1263
025980,아난티,코스닥,739600000000,7396
026040,제이에스티나,코스닥,48000000000,480
026150,특수건설,코스닥,111800000000,1118
026910,광진실업,코스닥,11900000000,119
027040,서울전자통신,코스닥,24800000000,248
027050,코리아나,코스닥,74300000000,743
027360,아주IB투자,코스닥,753500000000,7535
027580,상보,코스닥,34000000000,340
027710,팜스토리,코스닥,147700000000,1477
027830,대성창투,코스닥,82000000000,820
028080,휴맥스홀딩스,코스닥,18600000000,186
028300,HLB,코스닥,6456200000000,64562
029480,광무,코스닥,139200000000,1392
030350,드래곤플라이,코스닥,15200000000,152
030520,한글과컴퓨터,코스닥,501700000000,5017
030530,원익홀딩스,코스닥,2456200000000,24562
030960,양지사,코스닥,114700000000,1147
031310,아이즈비전,코스닥,38900000000,389
031330,에스에이엠티,코스닥,495000000000,4950
031510,오스템,코스닥,28600000000,286
031860,디에이치엑스컴퍼니,코스닥,10600000000,106
031980,피에스케이홀딩스,코스닥,2376200000000,23762
032080,아즈텍WB,코스닥,28000000000,280
032190,다우데이타,코스닥,917300000000,9173
032280,삼일,코스닥,22600000000,226
032300,한국파마,코스닥,133100000000,1331
032500,케이엠더블유,코스닥,1098400000000,10984
032540,TJ미디어,코스닥,86400000000,864
032580,피델릭스,코스닥,33800000000,338
032620,유비케어,코스닥,208300000000,2083
032680,소프트센,코스닥,25600000000,256
032685,소프트센우,코스닥,2100000000,21
032750,삼진,코스닥,30200000000,302
032790,엠젠솔루션,코스닥,33700000000,337
032800,판타지오,코스닥,14300000000,143
032820,우리기술,코스닥,4096300000000,40963
032850,비트컴퓨터,코스닥,91300000000,913
032860,더라미,코스닥,50200000000,502
032940,원익,코스닥,187200000000,1872
032960,동일기연,코스닥,57600000000,576
032980,바이온,코스닥,18400000000,184
033050,제이엠아이,코스닥,28800000000,288
033100,제룡전기,코스닥,779000000000,7790
033130,디지틀조선,코스닥,111000000000,1110
033160,엠케이전자,코스닥,364500000000,3645
033170,시그네틱스,코스닥,64400000000,644
033200,모아텍,코스닥,53300000000,533
033230,인성정보,코스닥,80200000000,802
033290,로젠,코스닥,114300000000,1143
